player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,now_cost,selected_by_percent
91,514747,Abdulrahman,Alsanby,Al Sanbi,Abdulrahman Al Sanbi,1,6770,Al Ahli,AHL,1,GK,a,,90,0,0,1,0,0,0,0,0,0,3,2,0,0,0,26,7,0,0,0,88,10,45,7.1
93,727083,Bello,Suleiman,Bello,,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
95,642997,Ibrahim Montasser,Azzam,Azzam,Ibrahim Azzam,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
96,561163,Matteo,Dams,Dams,,1,6770,Al Ahli,AHL,2,DEF,u,Move to Club Brugge - إنتقال إلى كلوب بروج,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.3
97,629725,Meshal,Al Mutairi,M. Al Mutairi,Meshal Al Mutairi,1,6770,Al Ahli,AHL,3,MID,a,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,44,0.1
98,629308,Mohammed,Abdulrahman,Abdulrahman,Mohammed Abdulrahman,1,6770,Al Ahli,AHL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.8
99,576967,Mohammed,Sulaiman,M. Bakr,Mohammed Sulaiman,1,6770,Al Ahli,AHL,2,DEF,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.1
100,623067,Ramez,Al Attar,Al Attar,Ramez Al Attar,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
101,547638,Rayan,Hamed,Hamed,Rayan Hamed,1,6770,Al Ahli,AHL,2,DEF,a,,179,0,0,2,0,0,0,0,1,0,0,0,0,0,4,41,10,0,1,0,115,13,45,4.8
102,616217,Ricardo Mathias,da Silva,Mathias,Ricardo Mathias,1,6770,Al Ahli,AHL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.6
103,709750,Saif,Al Salami,Al Salami,,1,6770,Al Ahli,AHL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
104,642990,Salem,Abdullah,S. Abdullah,Salem Abdullah,1,6770,Al Ahli,AHL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
106,709753,Ziyad,Mallah,Mallah,,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
107,629668,Abdullah,Abdo,Abdo,Abdullah Abdo,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5
108,690545,Abubakar,Musa,Moussa,,1,6770,Al Ahli,AHL,2,DEF,d,Doubtful - مشكوك في مشاركته,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
109,709752,Ahmed,Al Refai,Al Refai,,1,6770,Al Ahli,AHL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
110,669151,Bader,Kabli,Kabli,,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
111,706771,Salman,Al-Jadani,Al Jadani,Salman Al Jadani,1,6770,Al Ahli,AHL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
112,709747,Yaser,Al Fallatah,Y. Al Fallatah,,1,6770,Al Ahli,AHL,2,DEF,u,Move to Al Jandal - إنتقال الى الجندل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
626,530693,Abdullah,Radif,Radif,Abdullah Radif,1,6770,Al Ahli,AHL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.3
667,465896,Artem,Bondarenko,Bondarenko,,1,6770,Al Ahli,AHL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.0
90,628706,Abdulelah,Al Khaibari,A. Al Khaibari,Abdulelah Al Khaibari,2,6772,Al Fateh,FAT,2,DEF,a,,123,0,0,0,2,0,0,0,0,0,0,0,0,0,2,37,11,0,0,0,53,5,45,0.1
114,464076,Hussain,Qassem,H. Qassem,Hussain Qassem,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.8
115,706843,Abdulhadi Ali,Al Alwan,Al Alwan,,2,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.3
116,681123,Ammar,Al Hudaybi,Al Hudaybi,,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
117,556168,Mahmoud Essa,Al Burayh,Al Burayh,,2,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
118,608006,Sattam,Tambakti,S. Tambakti,Sattam Al Tumbukti,2,6772,Al Fateh,FAT,2,DEF,a,,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,1,40,0.5
119,445328,Faisal Mohammed,Darisi,F. Darisi,Faisal Darisi,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
120,215656,Habib,Al Watyan,Al Watyan,Habib Al Watyan,2,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
121,666168,Muntathir,Al Shaqaq,M. Al Shaqaq,,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
122,738980,Abdulaziz,Al Suwailem,Al Suwailem,Abdulaziz Al Suwailem,2,6772,Al Fateh,FAT,2,DEF,a,,81,0,0,0,1,0,0,0,0,0,0,0,0,0,3,19,9,0,0,0,50,5,45,0.1
123,722176,Fawaz Yousef,Al Hamad,Al Hamad,Fawaz Al Hamad,2,6772,Al Fateh,FAT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2
124,629617,Saeed,Baattia,Baattia,Saeed Baattia,2,6772,Al Fateh,FAT,2,DEF,a,,165,0,0,0,4,0,0,0,0,0,0,0,0,0,5,46,13,0,0,0,55,5,45,1.1
125,711791,Jefferson,Soares Oliveira Ramos,Jefferson,Jefferson Ramos,2,6772,Al Fateh,FAT,4,FWD,a,,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,45,1.4
126,669101,Abdulaziz,Al Dabbas,Al Dabbas,,2,6772,Al Fateh,FAT,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
127,642991,Abdulaziz Khalid,Al Fawaz,Al Fawaz,Abdulaziz Al Fawaz,2,6772,Al Fateh,FAT,3,MID,a,,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,35,1,45,0.1
128,564908,Ali,Al Masoud,A. Al Masoud,Ali Al Masoud,2,6772,Al Fateh,FAT,4,FWD,a,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,45,0.3
129,564913,Faisal,Al Abdulwahed,Al Abdulwahed,Faisal Al Abdulwahed,2,6772,Al Fateh,FAT,3,MID,a,,115,0,0,0,3,0,0,0,1,0,0,0,0,0,2,25,8,0,0,1,86,2,45,0.0
130,666169,Mehdi,Al Abboud,M. Al Abboud,Mehdi Al Aboud,2,6772,Al Fateh,FAT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
131,706840,Mohammed,Al Sahihi,Al Sahihi,Mohammed Al Sahihi,2,6772,Al Fateh,FAT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
132,523772,Othman,Al Othman,O. Al Othman,,2,6772,Al Fateh,FAT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
133,621478,Saad,Al Sharfa,Al Sharfa,Saad Al Sharfa,2,6772,Al Fateh,FAT,4,FWD,a,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,45,0.1
134,511952,Ziyad,Al Jari,Al Jari,Ziyad Al Jari,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
135,231849,Kennedy,Boateng,Boateng,,2,6772,Al Fateh,FAT,2,DEF,a,,270,0,0,0,5,0,0,0,1,0,0,0,0,0,4,116,25,1,0,1,132,9,45,0.4
136,206078,Marwane,Saadane,Saadane,,2,6772,Al Fateh,FAT,2,DEF,a,,270,0,0,0,5,0,0,0,0,0,0,0,0,0,3,120,38,1,0,1,145,13,50,0.5
137,606749,Fahad Aqeel,Al Zubaidi,F. Al Zubaidi,Fahad Al Zubaidi,2,6772,Al Fateh,FAT,4,FWD,a,,83,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,2,1,1,1,27,4,50,1.9
138,544062,Mihai,Lixandru,Lixandru,,2,6772,Al Fateh,FAT,3,MID,a,,261,0,0,0,5,0,0,0,0,0,0,0,0,0,4,103,18,1,1,0,114,9,50,0.3
139,244182,Zaydou,Youssouf,Youssouf,,2,6772,Al Fateh,FAT,3,MID,a,,270,0,1,0,5,0,0,0,0,0,0,2,0,0,5,120,31,1,1,0,155,16,55,0.8
140,616895,Matheus,Machado,Machado,,2,6772,Al Fateh,FAT,4,FWD,u,Free Agent - لاعب حرّ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.3
141,210424,Matías,Vargas,Vargas,,2,6772,Al Fateh,FAT,3,MID,u,Move to Gimnasia - انتقال الى جيمنازيا,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.2
142,228489,Mourad,Batna,Batna,,2,6772,Al Fateh,FAT,3,MID,a,,270,0,0,0,5,0,0,0,0,0,0,0,0,0,1,60,9,5,0,1,115,7,75,9.0
594,635606,Abdulrahman,Al Khaibari,A. Al Khaibari,Abdul Rahman Al Khaibari,2,6772,Al Fateh,FAT,2,DEF,a,,146,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,11,0,0,0,92,6,40,0.5
595,216593,Waleed,Al Enezi,W. Al Enezi,Waleed Al Anzi,2,6772,Al Fateh,FAT,1,GK,a,,270,0,0,0,5,0,0,0,0,0,11,0,0,0,0,40,22,0,0,0,170,10,40,3.8
617,703857,Robin,Kelder,Kelder,,2,6772,Al Fateh,FAT,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2
633,173131,Lukás,Haraslín,Haraslín,,2,6772,Al Fateh,FAT,3,MID,a,,236,1,0,0,5,0,0,0,0,0,0,3,0,0,1,37,17,3,0,1,151,16,70,0.2
651,225905,Wilfried,Kanga,Kanga,,2,6772,Al Fateh,FAT,4,FWD,a,,225,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,3,1,1,1,94,5,60,0.2
652,733801,Ibrahim Omar Abdulaziz,Al Abood,Al Abood,Ibrahim Al Abood,2,6772,Al Fateh,FAT,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
660,689638,João Vitor,Oliveira dos Santos,Sorriso,Sorriso,2,6772,Al Fateh,FAT,3,MID,a,,49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,2,50,0.0
143,669102,Abdullah,Al Aklabi,Al Aklabi,,3,10483,Al Fayha,FYH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
144,475745,Abdullah,Al Qahtani,A. Al Qahtani,Abdullah Al Qahtani,3,10483,Al Fayha,FYH,3,MID,a,,111,0,0,0,3,0,0,0,0,0,0,0,0,0,1,31,13,0,0,0,57,4,45,0.9
145,242655,Abdulraouf,Al Dakheel,Al Dakheel,Abdulraouf Al Duqayl,3,10483,Al Fayha,FYH,1,GK,a,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,40,0.4
146,431207,Ahmed,Bamasud,Bamasud,Ahmed Bamasud,3,10483,Al Fayha,FYH,2,DEF,a,,88,0,0,0,3,0,0,0,0,0,0,0,0,0,3,35,16,0,0,0,44,4,50,0.4
147,430505,Alfa,Semedo,A. Semedo,Alfa Semedo,3,10483,Al Fayha,FYH,3,MID,a,,259,0,0,1,4,0,0,0,0,0,0,0,0,0,3,114,34,0,2,0,89,12,55,1.5
148,615799,Ali,Al Nakhli,Al Nakhli,,3,10483,Al Fayha,FYH,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.3
149,613249,Ammar,Al Khaibari,A. Al Khaibari,Ammar Al Khaibari,3,10483,Al Fayha,FYH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
150,725542,Daniel,Al Habeeb,Al Habeeb,,3,10483,Al Fayha,FYH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
151,444159,Hugo,Moura,Moura,Hugo Moura,3,10483,Al Fayha,FYH,3,MID,a,,270,1,0,1,5,0,0,0,0,0,0,0,0,0,4,121,15,3,0,0,112,15,50,2.8
152,163784,Jason,Remeseiro,Remeseiro,Jason,3,10483,Al Fayha,FYH,3,MID,d,Doubtful - مشكوك في مشاركته,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,59,0.3
153,422685,Junior Fashion,Sakala,Sakala,,3,10483,Al Fayha,FYH,3,MID,a,,270,0,0,1,5,0,0,0,1,0,0,0,0,0,1,68,6,1,0,1,86,6,69,3.7
155,502915,Malek,Al Abdulmonam,Al Abdulmonam,Malek Al Abadalmanam,3,10483,Al Fayha,FYH,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
156,468269,Mansour,Al Bishi,M. Al Bishi,Mansor Al Beshe,3,10483,Al Fayha,FYH,3,MID,a,,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,2,45,0.1
157,205370,Mohammed,Al Baqawi,Al Baqawi,Mohammed Al Baqawi,3,10483,Al Fayha,FYH,2,DEF,a,,264,0,0,1,4,0,0,0,0,0,0,0,0,0,2,101,22,0,0,0,70,11,45,1.6
158,633756,Mohammed,Al Dowaish,Al Dowaish,Mohammed Al Dowaish,3,10483,Al Fayha,FYH,2,DEF,a,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,40,0.1
159,443535,Mukhair,Al Rashidi,Al Rashidi,Makhir Al Rashidi,3,10483,Al Fayha,FYH,2,DEF,a,,184,0,0,0,5,0,0,0,0,0,0,0,0,0,0,99,26,0,0,0,72,7,40,1.0
160,472609,Nawaf,Al Harthi,N. Al Harthi,Nawaf Al Harthi,3,10483,Al Fayha,FYH,3,MID,a,,179,0,1,1,2,0,0,0,0,0,0,0,0,0,1,54,13,1,1,0,92,9,45,0.2
161,428758,Orlando,Mosquera,Mosquera,,3,10483,Al Fayha,FYH,1,GK,a,,270,0,0,1,5,0,0,0,0,0,15,2,0,0,0,66,39,0,0,0,184,19,50,1.4
162,629148,Osama,Al Thumairi,Al Thumairi,Osama Al Thumayri,3,10483,Al Fayha,FYH,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
163,666112,Osama,Al Turki,O. Al Turki,,3,10483,Al Fayha,FYH,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
164,635658,Ryan,Enad,Enad,Rayan Enad,3,10483,Al Fayha,FYH,3,MID,a,,203,0,0,1,3,0,0,0,0,0,0,0,0,0,2,65,16,0,0,0,36,7,45,0.1
165,725311,Saikou Adam,Secka,Secka,,3,10483,Al Fayha,FYH,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.4
166,665581,Sattam,Al Shammari,S. Al Shammari,Sattam Al Shammari,3,10483,Al Fayha,FYH,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
167,202295,Silvere,Ganvoula,Ganvoula,,3,10483,Al Fayha,FYH,4,FWD,a,,112,0,0,0,3,0,0,0,1,0,0,0,0,0,0,17,5,2,0,1,70,2,49,1.9
168,216590,Ziad,Alsahafi,Z. Alsahafi,Ziyad Al Sahafi,3,10483,Al Fayha,FYH,2,DEF,a,,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,13,1,0,0,35,8,40,0.1
596,191749,Abdulhadi,Al Harajin,Al Harajin,Abdulhadi Al Harajin,3,10483,Al Fayha,FYH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
624,87499,Paulo,Oliveira,Oliveira,Paulo Oliveira,3,10483,Al Fayha,FYH,2,DEF,a,,270,0,0,1,5,0,0,0,0,0,0,0,0,0,0,128,35,0,0,0,101,14,45,0.7
625,441293,Lázaro Vinícius,Marques,Lázaro,Lázaro,3,10483,Al Fayha,FYH,3,MID,a,,162,0,0,1,2,0,0,0,0,0,0,0,0,0,1,43,8,3,0,0,80,7,55,0.3
645,666111,Ali Al Hussain,Al Hussain Boulahrech,A. Al Hussain,Al Hussain Boulahrech,3,10483,Al Fayha,FYH,3,MID,a,,49,0,0,0,2,0,0,0,0,0,0,0,0,0,2,29,4,0,0,0,0,2,45,0.0
646,733833,Ali Dhafer Saleh,Al Harshan,Al Harshan,Ali Dhafer Al Harshan,3,10483,Al Fayha,FYH,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
647,733836,Fahad Majed Mohammed,Alhubayshi,Al Hubayshi,Fahad Majed Alhubayshi,3,10483,Al Fayha,FYH,4,FWD,a,,117,0,0,1,2,0,0,0,0,0,0,0,0,0,2,11,8,0,0,0,17,4,40,3.8
671,733841,Mohammed Ahmed,Mohammed Hakami,Al Hakami,Mohammed Ahmed Hakami,3,10483,Al Fayha,FYH,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
170,615788,Abdulelah bin Saeed,Al Ghamdi,A. Al Ghamdi,,4,1317,Al Hilal,HIL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
171,564909,Abdullah,Sufuq,Sufuq,Abdullah Al Anazi,4,1317,Al Hilal,HIL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
173,209867,Ali,Lajami,A. Lajami,Ali Lajami,4,1317,Al Hilal,HIL,2,DEF,a,,167,0,0,1,2,0,0,0,0,0,0,1,0,0,2,88,18,2,0,1,144,12,45,1.9
174,615800,Ali,Al Mahdawi,Al Mahdawi,,4,1317,Al Hilal,HIL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
175,215658,Ali,Al Bulayhi,Al Bulayhi,Ali Al Bulayhi,4,1317,Al Hilal,HIL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2
176,450070,Crysencio,Summerville,Summerville,,4,1317,Al Hilal,HIL,3,MID,a,,167,0,2,1,2,0,0,1,0,0,0,3,0,0,0,50,11,1,3,2,175,14,85,22.9
178,517800,Hamad,Al Yami,H. Al Yami,Hamad Al Yami,4,1317,Al Hilal,HIL,2,DEF,d,Doubtful - مشكوك في مشاركته,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
179,423623,Hassan,Al Tambakti,H. Al Tambakti,Hassan Al Tambakti,4,1317,Al Hilal,HIL,2,DEF,d,Doubtful - مشكوك في مشاركته,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5.6
180,121145,João Pedro,Cavaco Cancelo,Cancelo,,4,1317,Al Hilal,HIL,2,DEF,u,Move to Barcelona - انتقال الى برشلونة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4.2
181,86129,Kalidou,Koulibaly,Koulibaly,,4,1317,Al Hilal,HIL,2,DEF,a,,180,0,1,1,2,0,0,0,0,0,0,3,0,0,1,94,15,0,1,2,178,16,50,20.2
182,19927,Karim,Benzema,Benzema,,4,1317,Al Hilal,HIL,4,FWD,a,,159,1,0,1,2,0,0,0,0,0,0,1,0,0,2,32,2,1,1,1,169,10,99,19.8
183,181092,Malcom,De Oliveira,Malcom,,4,1317,Al Hilal,HIL,3,MID,u,Move to Al Jazira - إنتقال الى الجزيرة,90,1,0,0,2,0,0,0,0,0,0,0,0,0,0,16,1,1,0,1,81,7,85,2.3
184,492970,Mathieu,Patouillet,Patouillet,,4,1317,Al Hilal,HIL,1,GK,u,Free Agent - لاعب حرّ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.2
185,642977,Meshal Sulaiman,Al Dawood,Al Dawood,Meshal Al Dawood,4,1317,Al Hilal,HIL,2,DEF,a,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,40,0.1
186,652151,Mohammed,Meïté,Meïté,,4,1317,Al Hilal,HIL,4,FWD,a,,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4,45,2.0
187,423635,Mohammed,Al Rubaie,Al Rubaie,Mohammed Al Yami,4,1317,Al Hilal,HIL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1.4
188,170031,Mohammed,Kanno,Kanno,Mohamed Kanno,4,1317,Al Hilal,HIL,3,MID,a,,160,0,0,1,2,0,0,0,0,0,0,0,0,0,1,65,12,2,0,1,130,7,60,3.0
189,153885,Mohammed,Al Owais,Al Owais,Mohammed Al Owais,4,1317,Al Hilal,HIL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.4
190,725254,Mohammed,Al Sarnoukh,Al Sarnoukh,Mohammed Al Sarnoukh,4,1317,Al Hilal,HIL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1
191,517563,Mohammed,Mahzari,Mahzari,Mohammed Mahzari,4,1317,Al Hilal,HIL,2,DEF,a,,180,0,1,1,2,0,0,0,0,0,0,0,0,0,2,75,23,0,1,0,141,15,50,18.6
