player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
40,5,1,2026-08-14T18:00:00Z,False,4,Al Hilal,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,6,0,1,0,13,2,40,55,0,0,0
40,11,2,2026-08-21T18:00:00Z,True,14,NEOM SC,0,2,False,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,39,1,40,106,24,16,8
