player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,now_cost,selected_by_percent
36,615805,Mohammed,Al Saedi,Al Saedi,,17,6846,Al Hazem,HAZ,3,MID,a,,45,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,6,0,0,0,35,2,43,0.1
37,670448,Anwar,Sharahili,A. Sharahili,,17,6846,Al Hazem,HAZ,3,MID,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
38,547059,Ahmed,AL SHAMRANI,A. Al Shamrani,,17,6846,Al Hazem,HAZ,3,MID,a,,1127,0,2,2,21,0,0,0,3,0,0,2,0,0,16,358,119,5,0,1,811,56,45,0.0
39,670447,Yazan,Al Ruwaili,Y. Al Ruwaili,,17,6846,Al Hazem,HAZ,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2
40,580302,Abdulaziz,Al Harbi,A. Al Harbi,,17,6846,Al Hazem,HAZ,2,DEF,a,,1172,0,1,1,24,0,0,0,5,0,0,1,0,0,16,248,105,3,3,0,696,40,39,0.8
41,209317,Abdulaziz,Al Duwaihi,Al Duwaihi,,17,6846,Al Hazem,HAZ,3,MID,a,,774,4,1,3,14,0,0,0,3,0,0,4,0,1,11,159,63,13,2,0,1000,62,43,0.1
42,615808,Hassan,Edreis,Edreis,,17,6846,Al Hazem,HAZ,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43,0.1
43,556173,Mohammed,Al Darwish,Al Darwish,,17,6846,Al Hazem,HAZ,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
44,464031,Abdurahman,Al Dakheel,Al Dakheel,,17,6846,Al Hazem,HAZ,2,DEF,d,Doubtful - مشكوك في مشاركته,1856,1,0,2,36,0,0,0,12,0,0,3,0,1,27,674,218,7,0,1,1040,76,40,0.3
45,540792,Farhan,Al Azmi,F. Al Azmi,,17,6846,Al Hazem,HAZ,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
46,490792,Majed,Al Ghamdi,M. Al Ghamdi,,17,6846,Al Hazem,HAZ,1,GK,a,,315,0,0,1,5,0,0,0,1,0,9,0,0,0,0,42,33,0,0,0,236,14,39,0.3
47,591504,Mohammed Eissa,Al Jamaan Al Yami,Al Jamaan,,17,6846,Al Hazem,HAZ,3,MID,a,,613,0,0,1,11,1,0,0,4,0,0,0,0,0,3,150,60,4,1,0,491,24,44,0.1
48,635332,Sultan Abdullah,Al Serihi,S Al Serihi,,17,6846,Al Hazem,HAZ,4,FWD,u,Moved to Al Ansar - انتقال الى الانصار,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
49,628943,Sultan bin Mohammed,Tanker,S Tanker,,17,6846,Al Hazem,HAZ,2,DEF,a,,2397,0,0,3,44,1,0,0,6,0,0,1,0,0,18,842,300,6,0,1,1341,88,40,1.5
50,670572,Battal bin Saeed,Al Harthi,B. Al Harthi,,17,6846,Al Hazem,HAZ,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
51,658494,Rayan,Al Sharekh,R. Al Sharekh,,17,6846,Al Hazem,HAZ,4,FWD,u,Unregistered - غير مقيّد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
52,102658,Zinho,Gano,Gano,,17,6846,Al Hazem,HAZ,4,FWD,u,Moved to Al Raed - انتقال الى الرائد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.1
53,423639,Ibrahima,Ndiaye,I. Ndiaye,,17,6846,Al Hazem,HAZ,3,MID,u,Moved to Al Faisaly - انتقال الى الفيصلي,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
54,69888,Karim,Yoda,Yoda,,17,6846,Al Hazem,HAZ,3,MID,u,Moved to Al Raed - انتقال الى الرائد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
55,502744,Abdullah Ahmed,Faraj Al Samtai,A. Al Samtai,,17,6846,Al Hazem,HAZ,3,MID,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
56,194563,Abdulrahman bin Mohammed,Al Khaibary,A. Al Khaibary,,17,6846,Al Hazem,HAZ,3,MID,a,,107,0,0,0,2,0,0,0,2,0,0,0,0,0,0,25,13,1,0,0,82,4,43,0.1
84,197372,Abdullah,Alammar,A. Al Ammar,,17,6846,Al Hazem,HAZ,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
171,191749,Abdulhadi,Al Harajin,Al Harajin,,17,6846,Al Hazem,HAZ,3,MID,a,,110,0,0,1,4,0,0,0,0,0,0,0,0,0,2,48,11,2,0,0,140,8,43,0.0
536,635721,Saud Ghali Zuhamil,Al Rashed,S. Al Rashid,,17,6846,Al Hazem,HAZ,2,DEF,a,,1643,0,4,3,33,0,0,0,9,1,0,7,0,0,28,529,168,5,6,0,1093,76,44,0.1
544,518312,Abdullah Ahmed,Al Shanqiti,A. Al Shanqiti,,17,6846,Al Hazem,HAZ,2,DEF,a,,1220,1,0,2,23,0,0,0,3,0,0,0,1,0,8,412,143,1,0,0,837,58,38,4.5
556,105610,Bruno Miguel,Semedo Varela,Varela,,17,6846,Al Hazem,HAZ,1,GK,d,Doubtful - مشكوك في مشاركته,1743,0,0,2,35,0,0,0,2,0,59,9,2,0,0,353,179,0,0,0,1075,78,43,3.1
563,179320,Fábio,Santos Martins,Martins,,17,6846,Al Hazem,HAZ,3,MID,a,,2331,5,4,6,39,0,0,2,5,0,0,5,2,1,20,555,131,68,5,2,1624,130,59,3.0
564,159551,Amir,Sayoud,Sayoud,,17,6846,Al Hazem,HAZ,3,MID,d,Doubtful - مشكوك في مشاركته,1071,3,4,1,25,0,0,1,3,0,0,6,0,0,12,393,74,25,10,4,906,73,63,1.2
567,189787,Omar Jehad,Al Somah,Al Somah,,17,6846,Al Hazem,HAZ,4,FWD,a,,1647,7,0,3,24,0,0,2,1,0,0,10,5,3,4,240,62,83,1,16,1293,110,69,2.9
576,706741,Aboubacar,Bah,Bah,,17,6846,Al Hazem,HAZ,3,MID,a,,2066,3,2,4,34,0,0,0,3,0,0,14,1,1,36,912,189,23,4,0,1547,125,43,1.6
577,452605,Loreintz,Rosier,Rosier,,17,6846,Al Hazem,HAZ,3,MID,a,,2672,1,1,3,51,0,0,0,4,0,0,1,0,0,31,1340,275,17,2,0,1550,120,50,0.3
578,568973,Elias,Mokwana,Mokwana,,17,6846,Al Hazem,HAZ,3,MID,a,,1364,1,3,3,23,0,0,0,6,0,0,3,0,0,22,234,72,19,2,1,1021,59,54,0.1
589,578541,Miguel,Carvalho,M. Carvalho,,17,6846,Al Hazem,HAZ,3,MID,a,,516,0,1,0,13,0,0,0,0,0,0,1,0,0,5,235,36,12,2,1,875,28,49,0.0
619,438837,Abdelmounaim,Boutouil,Boutouil,,17,6846,Al Hazem,HAZ,2,DEF,a,,863,0,0,1,18,0,0,0,3,0,0,1,0,0,4,359,134,3,0,0,488,39,44,0.1
731,467742,Youssouf,Oumarou,Oumarou,,17,6846,Al Hazem,HAZ,3,MID,a,,597,1,0,1,11,0,0,0,1,0,0,0,0,0,3,179,38,18,0,3,432,26,48,0.0
739,708138,Abdulrazzaq Sawlan,Awaji,Awaji,,17,6846,Al Hazem,HAZ,4,FWD,a,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,43,0.0
740,732669,Faiz,Hausawi,Hausawi,,17,6846,Al Hazem,HAZ,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
741,733514,Amadou,Bamba Dieng,Bamba Dieng,,17,6846,Al Hazem,HAZ,3,MID,a,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,1,0,0,148,5,45,0.0
57,119575,Romell,Quioto,Quioto,,18,20546,Al Najmah,NAJ,4,FWD,u,Moved to Al Faisaly - انتقال اللى الفيصلي,563,0,0,1,13,0,0,0,0,0,0,0,0,0,1,76,17,10,0,1,287,15,54,0.3
58,153706,Ali,Adnan,Ali Adnan,,18,20546,Al Najmah,NAJ,2,DEF,u,Moved to Al Wehda - انتقال الى الوحدة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
59,162651,Samir,Caetano,S. Caetano,,18,20546,Al Najmah,NAJ,2,DEF,d,Doubtful - مشكوك في مشاركته,2624,3,1,3,69,0,0,0,1,1,0,6,0,0,23,958,299,8,1,0,1331,115,45,0.8
60,181140,Riyadh,Al Ibrahim,Al Ibrahim,,18,20546,Al Najmah,NAJ,3,MID,u,Move to Al Adalah - انتقال الى العدالة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
61,204466,Khalid Mohammed,Al Muqaitib,Al Muqaitib,,18,20546,Al Najmah,NAJ,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.9
62,216593,Waleed,Al Enezi,W. Al Enezi,,18,20546,Al Najmah,NAJ,1,GK,a,,322,0,0,2,6,0,0,0,0,0,12,3,0,0,0,39,37,0,0,0,218,23,39,2.9
63,222215,Abdullah bin Khattab,Saeed,Abdullah Saeed,,18,20546,Al Najmah,NAJ,4,FWD,u,Moved to Al Washm - انتقال الى الوشم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
64,224181,Omar,Al Ruwaili,O. Al Ruwaili,,18,20546,Al Najmah,NAJ,4,FWD,u,Released - تم الاستغناء عنه,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
65,229156,David,Tijanic,Tijanic,,18,20546,Al Najmah,NAJ,3,MID,a,,1824,2,3,3,46,0,0,0,0,0,0,3,1,0,15,870,114,22,4,2,1087,92,48,0.2
66,230037,Sylla,Sow,Sylla Sow,,18,20546,Al Najmah,NAJ,4,FWD,u,Moved to Abha - انتقال الى ابها,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.1
67,246850,Ammar,Al Najjar,A. Al Najjar,,18,20546,Al Najmah,NAJ,3,MID,u,Loan to Al Wehda - إعارة الى الوحدة,38,0,0,0,4,0,0,0,1,0,0,0,0,0,0,12,0,0,1,0,67,2,44,0.1
68,503151,Mohammed,Al Kunaydiri,Al Kunaydiri,,18,20546,Al Najmah,NAJ,2,DEF,i,Crucial Ligament Injury - Expected Return: Out For The Season - اصابة في الرباط الصليبي - العودة المتوقعة : سيغيب حتى نهاية الموسم,266,0,1,0,4,0,0,0,1,0,0,0,0,0,3,110,37,1,0,0,251,13,43,0.0
69,510813,Nawaf bin Sufyan,Al Reshoodi,Al Reshoodi,,18,20546,Al Najmah,NAJ,4,FWD,u,Moved to Al Jubail - انتقال الى الجبيل,45,0,0,0,2,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,43,1,45,0.2
70,542794,Abdulaziz bin Abdulrahman,Al Harabi,A. Al Harabi,,18,20546,Al Najmah,NAJ,3,MID,a,,1005,0,1,2,31,0,0,0,5,0,0,0,0,0,11,245,98,8,1,0,741,37,44,0.0
71,543026,Khaled bin Eid,Al Shammari,K. Al Shammari,,18,20546,Al Najmah,NAJ,3,MID,a,,1098,0,0,2,26,0,0,0,3,0,0,0,0,0,10,424,126,4,0,0,625,45,45,0.2
72,543601,Abdullah,Al Hawsawi,A. Al Hawsawi,,18,20546,Al Najmah,NAJ,2,DEF,a,,1930,0,1,2,47,0,0,0,7,0,0,0,0,0,31,464,189,3,0,0,801,60,43,0.2
73,573273,Rakan,Al Tulayhi,Al Tulayhi,,18,20546,Al Najmah,NAJ,3,MID,a,,1505,4,5,3,41,0,0,0,6,0,0,4,1,0,17,493,80,25,5,2,1461,92,44,0.7
74,629306,Fahad,Al Abdulrazzaq,Al Abdulrazzaq,,18,20546,Al Najmah,NAJ,2,DEF,i,Crucial Ligament Injury - Expected Return: Out For The Season - اصابة في الرباط الصليبي - العودة المتوقعة : سيغيب حتى نهاية الموسم,754,0,0,2,21,0,0,0,1,0,0,0,0,0,28,189,70,1,0,0,498,34,45,0.3
75,635446,Mohammed,Mile,M. Mile,,18,20546,Al Najmah,NAJ,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.2
76,635619,Nasser,Al Hilayel,Al Hilayel,,18,20546,Al Najmah,NAJ,2,DEF,a,,1820,1,0,4,42,1,0,0,6,1,0,4,2,0,21,494,262,8,1,1,1001,88,40,1.0
77,635640,Faisal bin Saad,Al Mutairi,F. Al Mutairi,,18,20546,Al Najmah,NAJ,3,MID,u,Moved to Diriyah - انتقال الى الدرعية,62,0,0,0,5,0,0,0,0,0,0,3,0,0,3,18,8,2,1,1,384,12,48,0.0
78,635646,Azzam bin Abdullah,Al Hussain,A. Al Hussain,,18,20546,Al Najmah,NAJ,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.8
79,635654,Mohammed,bin Dawi Salem Al Faridi,Al Faridi,,18,20546,Al Najmah,NAJ,3,MID,u,Loan to Tuwaig - إعارة الى طويق,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
80,647204,Riyadh Ali Rafidi,Al Asmari,R. Al Asmari,,18,20546,Al Najmah,NAJ,3,MID,u,Moved to Al Jubail - انتقال الى الجبيل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
81,670522,Abdulwahed,Al Nakhli,A. Al Nakhli,,18,20546,Al Najmah,NAJ,3,MID,u,Loan to Al Wehda - إعارة الى الوحدة,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.1
82,670763,Abdullah Faisal,Al Sagheer,Al Sagheer,,18,20546,Al Najmah,NAJ,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.4
263,635180,Majed,Dawran,Dawran,,18,20546,Al Najmah,NAJ,3,MID,a,,651,0,1,1,11,0,0,0,0,0,0,2,0,0,4,156,38,2,1,0,731,33,43,0.3
348,110639,Mohammed,Al Fatil,Al Fatil,,18,20546,Al Najmah,NAJ,2,DEF,a,,771,0,0,2,17,0,0,0,1,0,0,0,0,0,6,154,91,4,0,1,440,30,43,0.0
397,510882,Nawaf,Al Hawsawi,N. Hawsawi,,18,20546,Al Najmah,NAJ,3,MID,a,,295,0,0,1,12,0,0,0,3,0,0,0,0,0,4,79,23,1,0,0,346,9,43,0.1
404,650253,Sultan,Al Essa,S. Al Essa,,18,20546,Al Najmah,NAJ,4,FWD,a,,430,0,0,2,10,0,0,0,0,0,0,0,0,0,11,87,48,1,1,0,312,22,43,0.1
425,591405,Hisham Hussein Radhi,Al Dubais,Al Dubais,,18,20546,Al Najmah,NAJ,3,MID,a,,399,0,1,0,14,0,0,0,0,0,0,0,0,0,4,82,13,3,1,1,765,23,43,0.1
461,543027,Mohammed,Al Aqel,Al Aqel,,18,20546,Al Najmah,NAJ,3,MID,a,,269,1,0,0,8,0,0,0,0,1,0,0,0,0,3,50,11,5,2,2,418,15,43,0.0
551,205404,Deybi,Flores,Flores,,18,20546,Al Najmah,NAJ,3,MID,u,Released - تم الاستغناء عنه,1526,0,0,2,32,1,0,0,5,0,0,0,1,0,18,763,157,7,0,0,631,62,50,0.2
590,241276,Jawad,El Yamiq,El Yamiq,,18,20546,Al Najmah,NAJ,2,DEF,u,Moved to Zaragoza - انتقال الى سرقصطى,525,0,0,0,15,0,0,0,1,1,0,0,0,0,3,222,73,5,0,0,251,16,44,0.1
591,448959,Abdulelah Milwah Afraih Al Mansouri,Al Shammry,A. Al Shammry,,18,20546,Al Najmah,NAJ,3,MID,a,,1100,0,0,2,24,0,0,0,4,0,0,0,1,0,16,430,75,4,2,2,936,40,45,0.1
592,199665,Bilal,Boutobba,Boutobba,,18,20546,Al Najmah,NAJ,3,MID,a,,2052,3,3,3,41,0,0,0,3,0,0,3,1,2,12,514,120,48,1,0,1121,96,53,0.1
593,468676,Ali Jasim El Aibi,Al Tameemi,Jasim,,18,20546,Al Najmah,NAJ,4,FWD,a,,1610,4,1,5,32,0,0,0,1,0,0,2,1,0,17,491,81,43,3,2,964,87,49,2.6
620,441293,Lázaro Vinícius,Marques,Lázaro,,18,20546,Al Najmah,NAJ,3,MID,a,,2016,7,4,4,51,0,0,1,5,1,0,4,0,1,4,558,93,48,0,5,958,103,54,0.4
625,213175,Victor Hugo,Silva Braga,Braga,,18,20546,Al Najmah,NAJ,1,GK,d,Doubtful - مشكوك في مشاركته,2737,0,0,2,70,0,1,0,2,0,110,3,1,0,1,483,298,0,0,0,1327,103,45,0.9
629,643494,Khalid bin Mohammed,Al Subaie,Al Subaie,,18,20546,Al Najmah,NAJ,3,MID,d,Doubtful - مشكوك في مشاركته,725,0,0,1,18,0,0,0,0,0,0,0,0,0,11,207,68,2,0,0,554,29,43,0.0
634,658632,Vitor Hugo,Brenneisen  Vargas,Vargas,,18,20546,Al Najmah,NAJ,2,DEF,a,,1679,0,0,2,42,1,0,0,1,0,0,0,0,0,22,481,156,9,2,0,606,52,40,0.3
635,615870,Marin,Prekodravac,Prekodravac,,18,20546,Al Najmah,NAJ,3,MID,a,,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,38,1,45,0.0
689,171349,Gonçalo,Rosa Gonçalves Pereira Rodrigues,Guga,,18,20546,Al Najmah,NAJ,3,MID,a,,953,0,0,0,32,0,0,0,1,1,0,0,0,0,6,305,80,9,0,0,400,27,54,0.0
708,635670,Saleh Talal Zaid,Al Bu Alyan,Alyan,,18,20546,Al Najmah,NAJ,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
709,480840,Nabil Emad,Al El Mahdy,Donga,,18,20546,Al Najmah,NAJ,3,MID,d,Doubtful - مشكوك في مشاركته,910,0,0,2,22,0,0,0,3,0,0,0,0,0,9,377,102,6,0,0,452,35,46,0.0
710,442798,Wanderson Felippe,Cardoso dos Santos,F. Cardoso,,18,20546,Al Najmah,NAJ,4,FWD,a,,1227,4,4,2,33,0,0,0,2,1,0,3,0,0,3,188,51,28,3,1,623,65,55,0.3
711,115848,Bilel,Aouacheria,Aouacheria,,18,20546,Al Najmah,NAJ,4,FWD,u,Unregistered - غير مقيًد,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0
